id,observed_on_string,observed_on,scientific_name,common_name,observed_in
145005904,2017-12-08 09:04:00-08:00,2017-12-08,Corvus corax,Common Raven,Yosemite National Park
145006097,2017-12-08 10:44:00-08:00,2017-12-08,Corvus corax,Common Raven,Yosemite National Park
145074056,2011/07/19 4:13 PM,2011-07-19,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
145110158,2022-12-23 12:28:50-08:00,2022-12-23,Corvus corax,Common Raven,Yosemite National Park
145122027,2011/07/19 3:44 PM,2011-07-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
145223325,2010/07/26 5:47 PM,2010-07-26,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
145226686,2022/05/17 1:07 PM,2022-05-17,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
145236426,2010/07/27 9:46 PM,2010-07-27,Aeronautes saxatalis,White-throated Swift,Yosemite National Park
145241708,2011/07/19 7:27 PM,2011-07-19,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
145241709,2011/07/19 7:29 PM,2011-07-19,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
145274563,2022/06/18 6:17 PM,2022-06-18,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
145274564,2022/06/18 6:49 PM,2022-06-18,Mergus merganser,Common Merganser,Yosemite National Park
145294355,2022-10-29 13:41:59-07:00,2022-10-29,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
145420651,2011/07/19 7:23 PM,2011-07-19,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
145465619,2022-12-28 15:16:45-08:00,2022-12-28,Corvus corax,Common Raven,Yosemite National Park
145466236,2011/07/19 3:56 PM,2011-07-19,Agelaius phoeniceus,Red-winged Blackbird,Yosemite National Park
145466237,2011/07/19 4:22 PM,2011-07-19,Piranga ludoviciana,Western Tanager,Yosemite National Park
145490051,2011/07/19 4:42 PM,2011-07-19,Molothrus ater,Brown-headed Cowbird,Yosemite National Park
145490052,2011/07/19 4:56 PM,2011-07-19,Molothrus ater,Brown-headed Cowbird,Yosemite National Park
145549554,2011/07/19 3:49 PM,2011-07-19,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
145574627,2011/07/19 4:11 PM,2011-07-19,Turdus migratorius,American Robin,Yosemite National Park
145574628,2011/07/19 4:23 PM,2011-07-19,Turdus migratorius,American Robin,Yosemite National Park
145574630,2011/07/19 5:03 PM,2011-07-19,Turdus migratorius,American Robin,Yosemite National Park
145574634,2011/07/20 1:05 PM,2011-07-20,Turdus migratorius,American Robin,Yosemite National Park
145599313,2023-01-01 11:11:10-08:00,2023-01-01,Corvus corax,Common Raven,Yosemite National Park
145653135,2010/04/16 12:05 PM,2010-04-16,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
145653142,2010/04/16 1:51 PM,2010-04-16,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
145669244,2023-01-01 09:17:00-08:00,2023-01-01,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
145707581,2023-01-02 13:45:56-08:00,2023-01-02,Corvus corax,Common Raven,Yosemite National Park
145707640,2023-01-02 15:18:44-08:00,2023-01-02,Meleagris gallopavo,Wild Turkey,Yosemite National Park
145806570,2023-01-03 20:52:59-08:00,2023-01-03,Strix nebulosa,Great Gray Owl,Yosemite National Park
145886624,2022-10-07 01:28:12,2022-10-07,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
145888511,2022-10-07 23:31:13,2022-10-07,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
145990495,2022-10-25 15:01:21,2022-10-25,Buteo jamaicensis,Red-tailed Hawk,Yosemite National Park
145993405,2022-10-26 13:31:54,2022-10-26,Sialia mexicana,Western Bluebird,Yosemite National Park
145993927,2022-10-26 13:45:42,2022-10-26,Dryobates villosus,Hairy Woodpecker,Yosemite National Park
145994539,2022-10-26 14:03:14,2022-10-26,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
146058502,2010/06/25 11:55 AM,2010-06-25,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
146084872,2023-01-07 17:43:30,2023-01-07,Corvus corax,Common Raven,Yosemite National Park
146110895,2023-01-07 11:28:34-08:00,2023-01-07,Corvus corax,Common Raven,Yosemite National Park
146110908,2023-01-04 12:28:37-08:00,2023-01-04,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
146414585,2022-08-03 11:33:51-07:00,2022-08-03,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
146425715,2022-12-28 15:48:39,2022-12-28,Oreortyx pictus,Mountain Quail,Yosemite National Park
146501277,2023-01-13 14:21:22-08:00,2023-01-13,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
146501526,2023-01-13 16:00:10-08:00,2023-01-13,Poecile gambeli,Mountain Chickadee,Yosemite National Park
146501557,2023-01-13 16:00:38-08:00,2023-01-13,Sitta canadensis,Red-breasted Nuthatch,Yosemite National Park
146717664,2023-01-16 09:59:31,2023-01-16,Corvus corax,Common Raven,Yosemite National Park
146731755,2022-03-09 19:01:43-06:00,2022-03-09,Corvus corax,Common Raven,Yosemite National Park
146731765,2022-03-11 18:55:04-06:00,2022-03-11,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
146734015,2022-03-10 12:30:19-06:00,2022-03-10,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
146734529,2022-03-10 12:45:12-06:00,2022-03-10,Cinclus mexicanus,American Dipper,Yosemite National Park
147036846,2022-03-09 17:42:05-06:00,2022-03-09,Corvus corax,Common Raven,Yosemite National Park
147036910,2022-03-09 16:56:41-06:00,2022-03-09,Dryobates villosus,Hairy Woodpecker,Yosemite National Park
147039869,2022-03-10 15:23:24-06:00,2022-03-10,Certhia americana,Brown Creeper,Yosemite National Park
147061759,2022-03-09 15:39:50-05:00,2022-03-09,Turdus migratorius,American Robin,Yosemite National Park
147109340,2013/04/23 6:05 PM,2013-04-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
147172858,2023-01-22 13:42:36-08:00,2023-01-22,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
147192165,2015/11/10 17:11,2015-11-10,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
147209477,2022/05/09 6:29 PM,2022-05-09,Corvus corax,Common Raven,Yosemite National Park
147230067,2023/01/08 3:13 PM,2023-01-08,Corvus corax,Common Raven,Yosemite National Park
147280762,2023/01/17 3:59 PM,2023-01-17,Dryobates nuttallii,Nuttall's Woodpecker,Yosemite National Park
147280787,2023/01/18 2:14 PM,2023-01-18,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
147280798,2023/01/18 4:33 PM,2023-01-18,Corvus corax,Common Raven,Yosemite National Park
147280799,2023/01/19 10:26 AM,2023-01-19,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
147280800,2023/01/19 10:47 AM,2023-01-19,Colaptes auratus,Northern Flicker,Yosemite National Park
147280829,2023/01/20 9:34 AM,2023-01-20,Corthylio calendula,Ruby-crowned Kinglet,Yosemite National Park
147362602,2023/01/23 12:36 PM,2023-01-23,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
147610559,2023-01-28 15:29:42-08:00,2023-01-28,Corvus corax,Common Raven,Yosemite National Park
147610561,2023-01-28 15:16:17-08:00,2023-01-28,Corvus corax,Common Raven,Yosemite National Park
147908809,2023-02-02 12:48:18-08:00,2023-02-02,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
148074052,2017-05-26 15:24:30-04:00,2017-05-26,Piranga ludoviciana,Western Tanager,Yosemite National Park
148143228,2023-02-05 14:20:46,2023-02-05,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
148249213,2015/05/26 1:19 PM,2015-05-26,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
148304014,2023-02-07 11:34:54,2023-02-07,Corvus corax,Common Raven,Yosemite National Park
148316770,2015/05/27 12:46 PM,2015-05-27,Corvus corax,Common Raven,Yosemite National Park
148328701,2023-02-08 09:47:32,2023-02-08,Corvus corax,Common Raven,Yosemite National Park
148334365,2022/08/15 8:29 AM,2022-08-15,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
148763226,2023/02/12 10:55 AM,2023-02-12,Corvus corax,Common Raven,Yosemite National Park
148785019,2023-02-14 13:27:38-08:00,2023-02-14,Corvus corax,Common Raven,Yosemite National Park
149021695,2023-02-17 11:52:04-08:00,2023-02-17,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
149045035,2023-02-18 10:24:28-05:00,2023-02-18,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
149065848,2022-06-21 16:38:07,2022-06-21,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
149065864,2022-06-22 11:34:12,2022-06-22,Pinicola enucleator,Pine Grosbeak,Yosemite National Park
149108194,2023-02-18 13:33:39-08:00,2023-02-18,Corvus corax,Common Raven,Yosemite National Park
149260148,2020-12-05 16:00:00-08:00,2020-12-05,Oreortyx pictus,Mountain Quail,Yosemite National Park
149260170,2020-12-05 13:34:01-08:00,2020-12-05,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
149264062,2023-02-20 13:04:34-08:00,2023-02-20,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
149265246,2023-02-20 13:17:38-08:00,2023-02-20,Corvus corax,Common Raven,Yosemite National Park
149265767,2023-02-20 13:23:05,2023-02-20,Corvus corax,Common Raven,Yosemite National Park
149337834,2019/04/23 11:15 AM,2019-04-23,Cinclus mexicanus,American Dipper,Yosemite National Park
149337838,2019/04/23 12:00 PM,2019-04-23,Poecile gambeli,Mountain Chickadee,Yosemite National Park
149337839,2019/04/23 4:28 PM,2019-04-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
149779717,2023-02-20 13:59:28-08:00,2023-02-20,Corvus corax,Common Raven,Yosemite National Park
149779748,2023-02-20 11:32:55-08:00,2023-02-20,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
149808792,2023/02/20 11:45 AM,2023-02-20,Certhia americana,Brown Creeper,Yosemite National Park
149809048,2023/02/19 1:46 PM,2023-02-19,Corvus corax,Common Raven,Yosemite National Park
149809100,2023/02/20 12:03 PM,2023-02-20,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
149809400,2023/02/20 11:26 AM,2023-02-20,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
150037594,2008/02/24 4:29 AM,2008-02-24,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
150166600,2022-07-24 10:05:39-07:00,2022-07-24,Anas platyrhynchos,Mallard,Yosemite National Park
150166980,2022-07-24 10:05:39-07:00,2022-07-24,Anas platyrhynchos,Mallard,Yosemite National Park
150178675,2023-02-21 11:17:42-08:00,2023-02-21,Corvus corax,Common Raven,Yosemite National Park
150381466,2015/08/13 3:54 PM,2015-08-13,Nucifraga columbiana,Clark's Nutcracker,Yosemite National Park
150968502,2013-08-24 05:17:15,2013-08-24,Loxia curvirostra,Red Crossbill,Yosemite National Park
150968642,2013-08-23 05:36:45,2013-08-23,Haemorhous cassinii,Cassin's Finch,Yosemite National Park
150968826,2013-08-23 22:14:27,2013-08-23,Certhia americana,Brown Creeper,Yosemite National Park
150969095,2013-08-23 21:38:10,2013-08-23,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
150969353,2013-08-23 22:43:32,2013-08-23,Poecile gambeli,Mountain Chickadee,Yosemite National Park
151260821,2022-10-13 07:17:39-07:00,2022-10-13,Corvus corax,Common Raven,Yosemite National Park
151736874,2013/09/18 1:40 PM,2013-09-18,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
151761524,2015/05/26 2:24 PM,2015-05-26,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
151795625,2018/04/23 12:09 PM,2018-04-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
152205613,2021-08-24 16:33:10-07:00,2021-08-24,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
152450079,2023-03-20 14:07:40-07:00,2023-03-20,Corvus corax,Common Raven,Yosemite National Park
152582025,2016/08/29 10:52 AM,2016-08-29,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
152582028,2016/08/29 11:28 AM,2016-08-29,Dendragapus fuliginosus sierrae,Sooty Grouse (Sierra),Yosemite National Park
152986351,2023-02-12 13:32:48-08:00,2023-02-12,Corvus corax,Common Raven,Yosemite National Park
153207713,2023-03-29 17:37:14,2023-03-29,Turdus migratorius,American Robin,Yosemite National Park
153208681,2023-03-29 17:35:04,2023-03-29,Sialia currucoides,Mountain Bluebird,Yosemite National Park
153213407,2023-03-29 12:13:53,2023-03-29,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
153272647,2023-03-28 09:06:53,2023-03-28,Corvus corax,Common Raven,Yosemite National Park
153278057,2023-03-28 13:05:17,2023-03-28,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
153278900,2023-03-28 10:51:59,2023-03-28,Anas platyrhynchos,Mallard,Yosemite National Park
153284474,2023-03-29 12:19:31,2023-03-29,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
153314197,2004/05/06 1:46 AM,2004-05-06,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
153375681,2009/05/23,2009-05-23,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
153526211,2014/06/08 2:30 PM,2014-06-08,Dendragapus fuliginosus,Sooty Grouse,Yosemite National Park
153695695,2023-04-02 13:04:41-07:00,2023-04-02,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
153699817,2022/06/08 2:55 PM,2022-06-08,Mergus merganser,Common Merganser,Yosemite National Park
153699845,2022/11/13 5:56 PM,2022-11-13,Spatula discors,Blue-winged Teal,Yosemite National Park
153705491,2008/06/21,2008-06-21,Piranga ludoviciana,Western Tanager,Yosemite National Park
153709332,2010/05/21 2:31 PM,2010-05-21,Anas platyrhynchos,Mallard,Yosemite National Park
153715340,2018/04/23 1:21 PM,2018-04-23,Catherpes mexicanus,Canyon Wren,Yosemite National Park
154164895,2022-07-01 08:13:31,2022-07-01,Corvus corax,Common Raven,Yosemite National Park
154278977,2023-04-10 08:05:14,2023-04-10,Agelaius phoeniceus,Red-winged Blackbird,Yosemite National Park
154917256,2015/07/23 8:19 PM,2015-07-23,Corvus corax,Common Raven,Yosemite National Park
155263565,2022/05/25 10:12 AM,2022-05-25,Actitis macularius,Spotted Sandpiper,Yosemite National Park
155263777,2022/05/25 1:37 PM,2022-05-25,Pheucticus melanocephalus,Black-headed Grosbeak,Yosemite National Park
155500354,2023-04-18 08:13:10-07:00,2023-04-18,Dryocopus pileatus,Pileated Woodpecker,Yosemite National Park
155550961,2023-04-17 19:21:05,2023-04-17,Turdus migratorius,American Robin,Yosemite National Park
155551032,2017/10/04,2017-10-04,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155630219,2015/06/02 2:11 PM,2015-06-02,Sialia currucoides,Mountain Bluebird,Yosemite National Park
155682973,2023-04-19 14:27:08-07:00,2023-04-19,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
155768420,2023-04-07 12:32:29-07:00,2023-04-07,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
155790009,2023/04/14 13:26,2023-04-14,Agelaius phoeniceus,Red-winged Blackbird,Yosemite National Park
155952273,2023-04-20 12:58:25,2023-04-20,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155966668,2023/04/20 10:23 AM,2023-04-20,Aquila chrysaetos,Golden Eagle,Yosemite National Park
155966675,2023/04/19 1:29 PM,2023-04-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155966676,2023/04/19 1:17 PM,2023-04-19,Aix sponsa,Wood Duck,Yosemite National Park
155966680,2023/04/19 1:16 PM,2023-04-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155966681,2023/04/19 1:15 PM,2023-04-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155966685,2023/04/19 12:23 PM,2023-04-19,Corvus corax,Common Raven,Yosemite National Park
155966688,2023/04/19 11:55 AM,2023-04-19,Certhia americana,Brown Creeper,Yosemite National Park
155966689,2023/04/19 11:55 AM,2023-04-19,Certhia americana,Brown Creeper,Yosemite National Park
155966700,2023/04/19 11:43 AM,2023-04-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
155966740,2023/04/18 1:18 PM,2023-04-18,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
155966747,2023/04/18 12:19 PM,2023-04-18,Turdus migratorius,American Robin,Yosemite National Park
155966748,2023/04/18 11:46 AM,2023-04-18,Turdus migratorius,American Robin,Yosemite National Park
155966753,2023/04/18 10:04 AM,2023-04-18,Corvus corax,Common Raven,Yosemite National Park
155969177,2023-04-21 16:32:53,2023-04-21,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
155979775,2023-04-21 18:07:05,2023-04-21,Turdus migratorius,American Robin,Yosemite National Park
156177354,2023-04-17 13:30:56-04:00,2023-04-17,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
156181454,2023-04-14 16:04:23-07:00,2023-04-14,Turdus migratorius,American Robin,Yosemite National Park
156184600,2023-04-19 13:38:53-04:00,2023-04-19,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156232482,2023-04-19 19:45:46-04:00,2023-04-19,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
156232818,2017/09/23 14:51,2017-09-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156458576,2023-04-21 16:24:17-04:00,2023-04-21,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
156458956,2023-04-21 13:17:23-04:00,2023-04-21,Ardea alba,Great Egret,Yosemite National Park
156459174,2023-04-21 16:34:51-04:00,2023-04-21,Junco hyemalis,Dark-eyed Junco,Yosemite National Park
156462210,2023-04-21 18:09:33-04:00,2023-04-21,Corvus corax,Common Raven,Yosemite National Park
156462566,2023-04-21 18:09:51-04:00,2023-04-21,Molothrus ater,Brown-headed Cowbird,Yosemite National Park
156462793,2023-04-21 18:15:19-04:00,2023-04-21,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
156463295,2023-04-21 20:14:07-04:00,2023-04-21,Anas platyrhynchos,Mallard,Yosemite National Park
156528823,2022-06-24 11:42:39-07:00,2022-06-24,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156644110,Tue Apr 25 2023 14:38:57 GMT -0700 (PDT),2023-04-25,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156765084,2023-04-22 14:02:51-07:00,2023-04-22,Haliaeetus leucocephalus,Bald Eagle,Yosemite National Park
156765454,2023-04-23 15:55:05-07:00,2023-04-23,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156918801,2023-04-27 10:20:52-07:00,2023-04-27,Cyanocitta stelleri,Steller's Jay,Yosemite National Park
156991875,2023-04-27 18:55:38-07:00,2023-04-27,Anas platyrhynchos,Mallard,Yosemite National Park
157312091,2023-04-28 14:30:31-07:00,2023-04-28,Corvus corax,Common Raven,Yosemite National Park
157935785,2022/04/11 7:57 AM,2022-04-11,Oreortyx pictus,Mountain Quail,Yosemite National Park
157935786,2022/04/11 9:01 AM,2022-04-11,Agelaius phoeniceus,Red-winged Blackbird,Yosemite National Park
157935787,2022/04/11 9:01 AM,2022-04-11,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
157935792,2022/04/11 9:02 AM,2022-04-11,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
157935794,2022/04/11 9:19 AM,2022-04-11,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
157935795,2022/04/11 9:19 AM,2022-04-11,Dryobates albolarvatus,White-headed Woodpecker,Yosemite National Park
157935798,2022/04/11 3:22 PM,2022-04-11,Turdus migratorius,American Robin,Yosemite National Park
157935799,2022/04/12 9:22 AM,2022-04-12,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
157935804,2022/04/12 11:05 AM,2022-04-12,Melanerpes formicivorus,Acorn Woodpecker,Yosemite National Park
157935807,2022/04/13 11:03 AM,2022-04-13,Spinus pinus,Pine Siskin,Yosemite National Park
157935811,2022/04/14 3:52 PM,2022-04-14,Setophaga coronata,Yellow-rumped Warbler,Yosemite National Park
157935812,2022/04/14 4:11 PM,2022-04-14,Euphagus cyanocephalus,Brewer's Blackbird,Yosemite National Park
