id,observed_on_string,observed_on,time_observed_at,scientific_name,common_name,iconic_taxon_name
255052606,2024/10/25 8:55 AM,2024-10-25,2024-10-25 15:55:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255052610,2024/10/25 11:43 AM,2024-10-25,2024-10-25 18:43:00 +0000,Sphyrapicus ruber,Red-breasted Sapsucker,Aves
255052615,2024/10/25 12:20 PM,2024-10-25,2024-10-25 19:20:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
255093527,2024/07/09 3:33 PM,2024-07-09,2024-07-09 22:33:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
255093529,2024/07/09 3:47 PM,2024-07-09,2024-07-09 22:47:00 +0000,Larus californicus,California Gull,Aves
255095402,Thu Nov 28 2024 12:11:36 GMT -0800 (PST),2024-11-28,2024-11-28 20:11:36 +0000,Dryocopus pileatus,Pileated Woodpecker,Aves
255096073,2024/07/09 4:34 PM,2024-07-09,2024-07-09 23:34:00 +0000,Turdus migratorius,American Robin,Aves
255096078,2024/07/09 4:53 PM,2024-07-09,2024-07-09 23:53:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
255096086,2024/07/09 5:01 PM,2024-07-09,2024-07-10 00:01:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255096087,2024/07/09 5:14 PM,2024-07-09,2024-07-10 00:14:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255096096,2024/07/09 5:31 PM,2024-07-09,2024-07-10 00:31:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255108826,2024/07/10 9:44 AM,2024-07-10,2024-07-10 16:44:00 +0000,Aix sponsa,Wood Duck,Aves
255108831,2024/07/10 10:52 AM,2024-07-10,2024-07-10 17:52:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
255108832,2024/07/10 10:42 AM,2024-07-10,2024-07-10 17:42:00 +0000,Empidonax difficilis,Western Flycatcher,Aves
255108833,2024/07/10 10:55 AM,2024-07-10,2024-07-10 17:55:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
255108834,2024/07/10 10:55 AM,2024-07-10,2024-07-10 17:55:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
255108849,2024/07/10 11:55 AM,2024-07-10,2024-07-10 18:55:00 +0000,Perisoreus canadensis,Canada Jay,Aves
255108860,2024/07/10 10:06 AM,2024-07-10,2024-07-10 17:06:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
255108862,2024/07/10 10:24 AM,2024-07-10,2024-07-10 17:24:00 +0000,Empidonax difficilis,Western Flycatcher,Aves
255108863,2024/07/10 11:24 AM,2024-07-10,2024-07-10 18:24:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
255108864,2024/07/10 11:29 AM,2024-07-10,2024-07-10 18:29:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
255113960,2024/07/10 2:48 PM,2024-07-10,2024-07-10 21:48:00 +0000,Melospiza melodia,Song Sparrow,Aves
255113965,2024/07/10 2:52 PM,2024-07-10,2024-07-10 21:52:00 +0000,Bombycilla cedrorum,Cedar Waxwing,Aves
255113966,2024/07/10 2:50 PM,2024-07-10,2024-07-10 21:50:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255113968,2024/07/10 2:55 PM,2024-07-10,2024-07-10 21:55:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
255113971,2024/07/10 3:04 PM,2024-07-10,2024-07-10 22:04:00 +0000,Turdus migratorius,American Robin,Aves
255113978,2024/07/10 3:17 PM,2024-07-10,2024-07-10 22:17:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
255113983,2024/07/10 3:25 PM,2024-07-10,2024-07-10 22:25:00 +0000,Loxia curvirostra,Red Crossbill,Aves
255113984,2024/07/10 3:25 PM,2024-07-10,2024-07-10 22:25:00 +0000,Loxia curvirostra,Red Crossbill,Aves
255113985,2024/07/10 3:25 PM,2024-07-10,2024-07-10 22:25:00 +0000,Loxia curvirostra,Red Crossbill,Aves
255113987,2024/07/10 3:27 PM,2024-07-10,2024-07-10 22:27:00 +0000,Loxia curvirostra,Red Crossbill,Aves
255113988,2024/07/10 3:26 PM,2024-07-10,2024-07-10 22:26:00 +0000,Loxia curvirostra,Red Crossbill,Aves
255113990,2024/07/10 3:50 PM,2024-07-10,2024-07-10 22:50:00 +0000,Turdus migratorius,American Robin,Aves
255113991,2024/07/10 3:40 PM,2024-07-10,2024-07-10 22:40:00 +0000,Corvus brachyrhynchos,American Crow,Aves
255113993,2024/07/10 4:05 PM,2024-07-10,2024-07-10 23:05:00 +0000,Melospiza melodia,Song Sparrow,Aves
255113994,2024/07/10 4:06 PM,2024-07-10,2024-07-10 23:06:00 +0000,Melospiza melodia,Song Sparrow,Aves
255113997,2024/07/10 4:08 PM,2024-07-10,2024-07-10 23:08:00 +0000,Melospiza melodia,Song Sparrow,Aves
255118482,2024/07/10 4:41 PM,2024-07-10,2024-07-10 23:41:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
255135499,2024/07/10 8:10 PM,2024-07-10,2024-07-11 03:10:00 +0000,Corvus corax,Common Raven,Aves
255135511,2024/07/10 8:25 PM,2024-07-10,2024-07-11 03:25:00 +0000,Setophaga coronata,Yellow-rumped Warbler,Aves
255135523,2024/07/10 8:17 PM,2024-07-10,2024-07-11 03:17:00 +0000,Turdus migratorius,American Robin,Aves
255137909,2024/07/11 8:11 AM,2024-07-11,2024-07-11 15:11:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
255137929,2024/07/11 7:02 AM,2024-07-11,2024-07-11 14:02:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
255137931,2024/07/11 7:02 AM,2024-07-11,2024-07-11 14:02:00 +0000,Spinus pinus,Pine Siskin,Aves
255138480,2024/07/11 11:09 AM,2024-07-11,2024-07-11 18:09:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
255138481,2024/07/11 12:12 PM,2024-07-11,2024-07-11 19:12:00 +0000,Anas platyrhynchos,Mallard,Aves
255138483,2024/07/11 12:14 PM,2024-07-11,2024-07-11 19:14:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
255138484,2024/07/11 12:14 PM,2024-07-11,2024-07-11 19:14:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
255138485,2024/07/11 12:14 PM,2024-07-11,2024-07-11 19:14:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
255152981,2024/09/12 2:19 PM,2024-09-12,2024-09-12 21:19:00 +0000,Setophaga coronata,Yellow-rumped Warbler,Aves
255637987,2024/08/07 12:31 PM,2024-08-07,2024-08-07 19:31:00 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
255678690,2022/07/29 12:44 PM,2022-07-29,2022-07-29 19:44:00 +0000,Corvus corax,Common Raven,Aves
256325909,2024-12-26 12:42:21-08:00,2024-12-26,2024-12-26 20:42:21 +0000,Cinclus mexicanus,American Dipper,Aves
256531740,2017/09/24 17:20,2017-09-24,2017-09-25 00:20:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
256531741,2017/09/24 15:47,2017-09-24,2017-09-24 22:47:00 +0000,Larus glaucescens × occidentalis,Olympic Gull,Aves
256723024,2022-06-12 12:08:28-07:00,2022-06-12,2022-06-12 19:08:28 +0000,Perisoreus canadensis,Canada Jay,Aves
257078569,2024-12-30 13:34:51-08:00,2024-12-30,2024-12-30 21:34:51 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
257205999,2024/09/17 6:29 PM,2024-09-17,2024-09-18 01:29:00 +0000,Uria aalge,Common Murre,Aves
257235173,2024/06/24 3:53 PM,2024-06-24,2024-06-24 22:53:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
257235174,2024/06/24 3:50 PM,2024-06-24,2024-06-24 22:50:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
257235476,2024/06/25 10:36 AM,2024-06-25,2024-06-25 17:36:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
257235478,2024/06/25 10:53 AM,2024-06-25,2024-06-25 17:53:00 +0000,Troglodytes aedon,Northern House Wren,Aves
257235479,2024/06/25 11:03 AM,2024-06-25,2024-06-25 18:03:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
257395342,2024-12-30 13:35:25-08:00,2024-12-30,2024-12-30 21:35:25 +0000,Uria aalge,Common Murre,Aves
257499073,2024/09/18 5:39 PM,2024-09-18,2024-09-19 00:39:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
257499074,2024/09/18 5:42 PM,2024-09-18,2024-09-19 00:42:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
257499084,2024/09/18 5:50 PM,2024-09-18,2024-09-19 00:50:00 +0000,Cathartes aura,Turkey Vulture,Aves
257499093,2024/09/18 6:36 PM,2024-09-18,2024-09-19 01:36:00 +0000,Corvus brachyrhynchos,American Crow,Aves
257499098,2024/09/18 6:46 PM,2024-09-18,2024-09-19 01:46:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
257499101,2024/09/18 6:45 PM,2024-09-18,2024-09-19 01:45:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
257499103,2024/09/18 6:49 PM,2024-09-18,2024-09-19 01:49:00 +0000,Turdus migratorius,American Robin,Aves
257499104,2024/09/18 6:48 PM,2024-09-18,2024-09-19 01:48:00 +0000,Turdus migratorius,American Robin,Aves
257499105,2024/09/18 6:47 PM,2024-09-18,2024-09-19 01:47:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
257508382,2024/09/19 9:34 AM,2024-09-19,2024-09-19 16:34:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
257508395,2024/09/19 9:34 AM,2024-09-19,2024-09-19 16:34:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
257670514,2024/06/20 3:46 PM,2024-06-20,2024-06-20 22:46:00 +0000,Perisoreus canadensis,Canada Jay,Aves
257762285,2025/01/07 12:04 PM,2025-01-07,2025-01-07 20:04:00 +0000,Cinclus mexicanus,American Dipper,Aves
258283836,2024/06/04 4:49 PM,2024-06-04,2024-06-04 23:49:00 +0000,Haemorhous purpureus,Purple Finch,Aves
258296726,2024/06/04 2:01 PM,2024-06-04,2024-06-04 21:01:00 +0000,Haemorhous purpureus,Purple Finch,Aves
258397749,1989/07/15,1989-07-15,,Dendragapus fuliginosus,Sooty Grouse,Aves
258449895,2024/06/15 5:22 PM,2024-06-15,2024-06-16 00:22:00 +0000,Turdus migratorius,American Robin,Aves
258492531,2019/07/06 10:52 AM,2019-07-06,2019-07-06 17:52:00 +0000,Chaetura vauxi,Vaux's Swift,Aves
258492532,2019/07/06 12:50 PM,2019-07-06,2019-07-06 19:50:00 +0000,Myadestes townsendi,Townsend's Solitaire,Aves
258492533,2019/07/06 9:17 AM,2019-07-06,2019-07-06 16:17:00 +0000,Sitta canadensis,Red-breasted Nuthatch,Aves
258578302,2022-07-29 03:51:35,2022-07-29,2022-07-29 10:51:35 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
258608622,2019-08-07 18:07:58-07:00,2019-08-07,2019-08-08 01:07:58 +0000,Corvus corax,Common Raven,Aves
258611356,2025-01-14 16:16:43,2025-01-14,2025-01-15 00:16:43 +0000,Ixoreus naevius,Varied Thrush,Aves
258775511,2024/06/16 9:30 AM,2024-06-16,2024-06-16 16:30:00 +0000,Spinus pinus,Pine Siskin,Aves
258775525,2024/06/16 11:36 AM,2024-06-16,2024-06-16 18:36:00 +0000,Setophaga coronata,Yellow-rumped Warbler,Aves
258775526,2024/06/16 11:45 AM,2024-06-16,2024-06-16 18:45:00 +0000,Spizella passerina,Chipping Sparrow,Aves
258775528,2024/06/16 11:47 AM,2024-06-16,2024-06-16 18:47:00 +0000,Spizella passerina,Chipping Sparrow,Aves
258898506,2025-01-18 15:07:22-08:00,2025-01-18,2025-01-18 23:07:22 +0000,Perisoreus canadensis,Canada Jay,Aves
258969870,1997/07/04 1:28 PM,1997-07-04,1997-07-04 20:28:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
258978752,2025-01-19 11:55:34-08:00,2025-01-19,2025-01-19 19:55:34 +0000,Perisoreus canadensis,Canada Jay,Aves
259023142,2025-01-03 12:41:37-08:00,2025-01-03,2025-01-03 20:41:37 +0000,Perisoreus canadensis,Canada Jay,Aves
259067052,2016/08/23 12:44 PM,2016-08-23,2016-08-23 19:44:00 +0000,Melanitta perspicillata,Surf Scoter,Aves
259067053,2016/08/23 3:47 PM,2016-08-23,2016-08-23 22:47:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
259067056,2016/08/23 3:51 PM,2016-08-23,2016-08-23 22:51:00 +0000,Melanitta perspicillata,Surf Scoter,Aves
259067062,2016/08/28 3:17 PM,2016-08-28,2016-08-28 22:17:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
259067064,2016/08/28 3:45 PM,2016-08-28,2016-08-28 22:45:00 +0000,Poecile rufescens,Chestnut-backed Chickadee,Aves
259067065,2016/08/28 5:44 PM,2016-08-28,2016-08-29 00:44:00 +0000,Astur atricapillus atricapillus,American Goshawk,Aves
259067067,2016/08/21 5:03 PM,2016-08-21,2016-08-22 00:03:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
259067069,2016/08/29 1:34 PM,2016-08-29,2016-08-29 20:34:00 +0000,Perisoreus canadensis,Canada Jay,Aves
259361374,2021/07/09 10:58 AM,2021-07-09,2021-07-09 17:58:00 +0000,Corvus corax,Common Raven,Aves
259574079,2025-01-18 13:31:00-08:00,2025-01-18,2025-01-18 21:31:00 +0000,Corvus corax,Common Raven,Aves
259585859,2025-01-25 11:48:56-08:00,2025-01-25,2025-01-25 19:48:56 +0000,Perisoreus canadensis,Canada Jay,Aves
259834917,2024-09-19 23:36:02-07:00,2024-09-19,2024-09-20 06:36:02 +0000,Perisoreus canadensis,Canada Jay,Aves
260571403,2025/02/02 12:35 PM,2025-02-02,2025-02-02 20:35:00 +0000,Melospiza melodia,Song Sparrow,Aves
260571405,2025/02/02 1:01 PM,2025-02-02,2025-02-02 21:01:00 +0000,Melanitta perspicillata,Surf Scoter,Aves
261263605,2025-02-09 15:31:01,2025-02-09,2025-02-09 23:31:01 +0000,Ixoreus naevius,Varied Thrush,Aves
261265493,2024-05-11 09:40:21-07:00,2024-05-11,2024-05-11 16:40:21 +0000,Ardea herodias,Great Blue Heron,Aves
262766784,2025/02/22 5:27 AM,2025-02-22,2025-02-22 13:27:00 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
263239256,2025/02/22 9:37 AM,2025-02-22,2025-02-22 17:37:00 +0000,Corvus corax,Common Raven,Aves
263239257,2025/02/22 10:28 AM,2025-02-22,2025-02-22 18:28:00 +0000,Spinus pinus,Pine Siskin,Aves
263239266,2025/02/22 11:59 AM,2025-02-22,2025-02-22 19:59:00 +0000,Regulus satrapa,Golden-crowned Kinglet,Aves
263239267,2025/02/22 12:00 PM,2025-02-22,2025-02-22 20:00:00 +0000,Pipilo maculatus,Spotted Towhee,Aves
263239268,2025/02/22 12:00 PM,2025-02-22,2025-02-22 20:00:00 +0000,Melospiza melodia,Song Sparrow,Aves
263239270,2025/02/22 12:07 PM,2025-02-22,2025-02-22 20:07:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
263521962,2025-02-09,2025-02-09,,Corvus corax,Common Raven,Aves
263694331,2025/02/18 10:29 PM,2025-02-18,2025-02-19 06:29:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
263694339,2025/02/18 10:58 PM,2025-02-18,2025-02-19 06:58:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
263694341,2025/02/18 10:40 PM,2025-02-18,2025-02-19 06:40:00 +0000,Haematopus bachmani,Black Oystercatcher,Aves
263694344,2025/02/18 10:35 PM,2025-02-18,2025-02-19 06:35:00 +0000,Larus occidentalis,Western Gull,Aves
263694347,2025/02/18 9:53 PM,2025-02-18,2025-02-19 05:53:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
263694349,2025/02/17 1:11 PM,2025-02-17,2025-02-17 21:11:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
263694354,2025/02/17 12:50 PM,2025-02-17,2025-02-17 20:50:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
263801452,2009/08/21,2009-08-21,,Molothrus ater,Brown-headed Cowbird,Aves
263802807,2009/08/21,2009-08-21,,Dendragapus fuliginosus,Sooty Grouse,Aves
263804958,2009/08/21,2009-08-21,,Junco hyemalis,Dark-eyed Junco,Aves
263805624,2009/08/21,2009-08-21,,Dendragapus fuliginosus,Sooty Grouse,Aves
263849777,2009/08/23,2009-08-23,,Cinclus mexicanus,American Dipper,Aves
263849832,2009/08/23,2009-08-23,,Pandion haliaetus,Osprey,Aves
264746090,2025-03-08 10:40:22,2025-03-08,2025-03-08 18:40:22 +0000,Junco hyemalis,Dark-eyed Junco,Aves
264979990,2025-03-11 12:35:36,2025-03-11,2025-03-11 19:35:36 +0000,Corvus corax,Common Raven,Aves
265010985,2025-03-10 15:31:11-07:00,2025-03-10,2025-03-10 22:31:11 +0000,Haematopus bachmani,Black Oystercatcher,Aves
265295849,2025-03-13 10:39:52-07:00,2025-03-13,2025-03-13 17:39:52 +0000,Turdus migratorius,American Robin,Aves
265296872,2025-03-13 11:00:08-07:00,2025-03-13,2025-03-13 18:00:08 +0000,Turdus migratorius,American Robin,Aves
265344324,2025-03-14 16:04:09-07:00,2025-03-14,2025-03-14 23:04:09 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
265602527,2025-03-16 13:00:20,2025-03-16,2025-03-16 20:00:20 +0000,Cinclus mexicanus,American Dipper,Aves
265665138,2025-03-15 16:35:49,2025-03-15,2025-03-15 23:35:49 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
265872433,2025-03-18 13:09:30-07:00,2025-03-18,2025-03-18 20:09:30 +0000,Mergus merganser,Common Merganser,Aves
265914495,2025-03-18 16:56:35-07:00,2025-03-18,2025-03-18 23:56:35 +0000,Nannopterum auritum,Double-crested Cormorant,Aves
266036225,2025-03-19 14:53:07-07:00,2025-03-19,2025-03-19 21:53:07 +0000,Mareca americana,American Wigeon,Aves
266490564,2025-03-16 14:47:24,2025-03-16,2025-03-16 21:47:24 +0000,Perisoreus canadensis,Canada Jay,Aves
266507330,2025-03-19 11:40:04-07:00,2025-03-19,2025-03-19 18:40:04 +0000,Troglodytes pacificus,Pacific Wren,Aves
266508991,2025-03-19 12:51:40-07:00,2025-03-19,2025-03-19 19:51:40 +0000,Haematopus bachmani,Black Oystercatcher,Aves
266509237,2025-03-19 13:07:00-07:00,2025-03-19,2025-03-19 20:07:00 +0000,Melanitta perspicillata,Surf Scoter,Aves
266578721,2011/03/12 5:59 AM,2011-03-12,2011-03-12 13:59:00 +0000,Ixoreus naevius,Varied Thrush,Aves
266638561,2025-03-16 10:37:01,2025-03-16,2025-03-16 17:37:01 +0000,Dryobates villosus,Hairy Woodpecker,Aves
266940172,2025-03-25 12:14:00-07:00,2025-03-25,2025-03-25 19:14:00 +0000,Anas platyrhynchos,Mallard,Aves
267130083,2025-03-16,2025-03-16,,Troglodytes pacificus,Pacific Wren,Aves
267162090,2025-03-25 15:53:11-07:00,2025-03-25,2025-03-25 22:53:11 +0000,Cathartes aura meridionalis,Western Turkey Vulture,Aves
267240088,2025/03/26 7:20 AM,2025-03-26,2025-03-26 14:20:00 +0000,Turdus migratorius,American Robin,Aves
267246086,2025-03-26 07:07:01-07:00,2025-03-26,2025-03-26 14:07:01 +0000,Mergus merganser,Common Merganser,Aves
267556566,2024-05-01 15:47:52,2024-05-01,2024-05-01 22:47:52 +0000,Corvus corax,Common Raven,Aves
267800486,2024-06-26 15:01:36-04:00,2024-06-26,2024-06-26 19:01:36 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
267838302,2025-03-31 07:01:57+08:00,2025-03-30,2025-03-30 23:01:57 +0000,Turdus migratorius,American Robin,Aves
267854700,2022/04/19 3:37 PM,2022-04-19,2022-04-19 22:37:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
267854703,2022/04/19 4:50 PM,2022-04-19,2022-04-19 23:50:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
267854706,2022/04/19 3:11 PM,2022-04-19,2022-04-19 22:11:00 +0000,Ixoreus naevius,Varied Thrush,Aves
268002359,2025-03-31 14:58:17,2025-03-31,2025-03-31 21:58:17 +0000,Sphyrapicus ruber,Red-breasted Sapsucker,Aves
268028693,2025-03-31 18:57:57-06:00,2025-03-31,2025-04-01 00:57:57 +0000,Perisoreus canadensis,Canada Jay,Aves
268039042,2024-09-11 15:57:42-07:00,2024-09-11,2024-09-11 22:57:42 +0000,Urile pelagicus,Pelagic Cormorant,Aves
268039107,2024-09-11 16:07:47-07:00,2024-09-11,2024-09-11 23:07:47 +0000,Pelecanus occidentalis,Brown Pelican,Aves
268039153,2024-09-11 16:43:04-07:00,2024-09-11,2024-09-11 23:43:04 +0000,Pelecanus occidentalis,Brown Pelican,Aves
268077508,2025-03-31 14:37:24-07:00,2025-03-31,2025-03-31 21:37:24 +0000,Perisoreus canadensis,Canada Jay,Aves
268169550,2024-11-29 14:33:29-07:00,2024-11-29,2024-11-29 21:33:29 +0000,Ixoreus naevius,Varied Thrush,Aves
268170220,2024-11-29 13:37:15-07:00,2024-11-29,2024-11-29 20:37:15 +0000,Cinclus mexicanus,American Dipper,Aves
268171617,2024-11-29 13:39:14-07:00,2024-11-29,2024-11-29 20:39:14 +0000,Lophodytes cucullatus,Hooded Merganser,Aves
268715449,2024-09-21 09:25:18,2024-09-21,2024-09-21 16:25:18 +0000,Bonasa umbellus,Ruffed Grouse,Aves
268859190,2025/04/05 4:52 PM,2025-04-05,2025-04-05 23:52:00 +0000,Turdus migratorius,American Robin,Aves
269204939,2025-04-06 13:26:18-07:00,2025-04-06,2025-04-06 20:26:18 +0000,Corvus brachyrhynchos,American Crow,Aves
269221382,2025/04/06 1:33 PM,2025-04-06,2025-04-06 20:33:00 +0000,Corvus brachyrhynchos,American Crow,Aves
270121834,2025-04-12 15:43:26-07:00,2025-04-12,2025-04-12 22:43:26 +0000,Cyanocitta stelleri,Steller's Jay,Aves
270122135,2025-04-12 12:46:02-07:00,2025-04-12,2025-04-12 19:46:02 +0000,Anas platyrhynchos,Mallard,Aves
270122735,2025-04-12 11:02:40-07:00,2025-04-12,2025-04-12 18:02:40 +0000,Perisoreus canadensis,Canada Jay,Aves
270123869,2025-04-12 10:23:08-07:00,2025-04-12,2025-04-12 17:23:08 +0000,Perisoreus canadensis,Canada Jay,Aves
270123950,2025-04-12 07:37:34-07:00,2025-04-12,2025-04-12 14:37:34 +0000,Turdus migratorius,American Robin,Aves
270124074,2025-04-12 07:39:15-07:00,2025-04-12,2025-04-12 14:39:15 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
270124937,2025-04-12 14:26:20-07:00,2025-04-12,2025-04-12 21:26:20 +0000,Ixoreus naevius,Varied Thrush,Aves
270202897,2014/07/21 4:07 PM,2014-07-21,2014-07-21 23:07:00 +0000,Perisoreus canadensis,Canada Jay,Aves
270305584,2025-04-13 07:42:27,2025-04-13,2025-04-13 14:42:27 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
270306755,2025-04-13 08:19:04,2025-04-13,2025-04-13 15:19:04 +0000,Haematopus bachmani,Black Oystercatcher,Aves
270307652,2025-04-13 10:00:21,2025-04-13,2025-04-13 17:00:21 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
270308228,2025-04-13 10:00:38,2025-04-13,2025-04-13 17:00:38 +0000,Turdus migratorius,American Robin,Aves
270579021,2025-04-13 18:15:02-07:00,2025-04-13,2025-04-14 01:15:02 +0000,Perisoreus canadensis,Canada Jay,Aves
270743173,2023/10/03 10:52 AM,2023-10-03,2023-10-03 17:52:00 +0000,Corvus corax,Common Raven,Aves
270743175,2023/10/03 11:10 AM,2023-10-03,2023-10-03 18:10:00 +0000,Sitta canadensis,Red-breasted Nuthatch,Aves
270743180,2023/10/03 11:57 AM,2023-10-03,2023-10-03 18:57:00 +0000,Perisoreus canadensis,Canada Jay,Aves
270767046,2025/04/15 1:56 PM,2025-04-15,2025-04-15 20:56:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
270858172,2024-08-03 10:37:23,2024-08-03,2024-08-03 17:37:23 +0000,Pelecanus occidentalis,Brown Pelican,Aves
270986624,2025-04-13 11:42:11-07:00,2025-04-13,2025-04-13 18:42:11 +0000,Haematopus bachmani,Black Oystercatcher,Aves
271343132,2025-04-18 15:17:27-07:00,2025-04-18,2025-04-18 22:17:27 +0000,Perisoreus canadensis,Canada Jay,Aves
271343285,2025-04-18 14:39:19-07:00,2025-04-18,2025-04-18 21:39:19 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
271622064,2025-04-19 21:16:37-07:00,2025-04-19,2025-04-20 04:16:37 +0000,Leiothlypis celata,Orange-crowned Warbler,Aves
272142978,2025-04-18 15:33:08-07:00,2025-04-18,2025-04-18 22:33:08 +0000,Sturnus vulgaris,European Starling,Aves
272350503,2025-04-22 13:13:41,2025-04-22,2025-04-22 20:13:41 +0000,Cinclus mexicanus,American Dipper,Aves
272443025,2025/04/14 6:55 PM,2025-04-14,2025-04-15 01:55:00 +0000,Junco hyemalis shufeldti,Shufeldt’s Oregon Junco,Aves
272443036,2025/04/14 7:00 PM,2025-04-14,2025-04-15 02:00:00 +0000,Turdus migratorius caurinus,Northwestern Robin,Aves
272443038,2025/04/14 7:03 PM,2025-04-14,2025-04-15 02:03:00 +0000,Perisoreus canadensis obscurus,Oregon Jay,Aves
272443065,2025/04/14 10:45 PM,2025-04-14,2025-04-15 05:45:00 +0000,Ixoreus naevius,Varied Thrush,Aves
272613088,2025-04-23 11:04:16,2025-04-23,2025-04-23 18:04:16 +0000,Strix varia,Barred Owl,Aves
272701538,2025/04/15 10:48 AM,2025-04-15,2025-04-15 17:48:00 +0000,Histrionicus histrionicus,Harlequin Duck,Aves
272701543,2025/04/15 12:12 PM,2025-04-15,2025-04-15 19:12:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
272701547,2025/04/15 8:42 PM,2025-04-15,2025-04-16 03:42:00 +0000,Corvus corax principalis,Northern Common Raven,Aves
272701552,2025/04/15 2:47 PM,2025-04-15,2025-04-15 21:47:00 +0000,Cinclus mexicanus unicolor,,Aves
272701554,2025/04/15 10:36 PM,2025-04-15,2025-04-16 05:36:00 +0000,Haliaeetus leucocephalus washingtoniensis,Northern Bald Eagle,Aves
