id,observed_on_string,observed_on,scientific_name,common_name,observed_in
206705648,2024-04-11 16:16:34-07:00,2024-04-11,Cakile maritima,European Searocket,Yosemite National Park
206715489,2024-04-11 15:35:55-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
206715549,2024-04-11 15:38:21-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
206715624,2024-04-11 15:42:58-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
206715718,2024-04-11 15:43:33-07:00,2024-04-11,Acmispon glaber,deerweed,Yosemite National Park
206716860,2024-04-11 15:47:56-07:00,2024-04-11,Artemisia californica,California sagebrush,Yosemite National Park
206716908,2024-04-11 15:52:45-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
206717019,2024-04-11 15:59:33-07:00,2024-04-11,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
206717083,2024-04-11 16:09:45-07:00,2024-04-11,Sonchus oleraceus,Common Sow-thistle,Yosemite National Park
206717457,2024-04-11 16:10:12-07:00,2024-04-11,Linaria texana,Texas toadflax,Yosemite National Park
206717643,2024-04-11 16:42:20-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
206722385,2024-04-11 15:35:58-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
206722454,2024-04-11 15:36:04-07:00,2024-04-11,Artemisia californica,California sagebrush,Yosemite National Park
206722495,2024-04-11 15:36:33-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
206722644,2024-04-11 15:44:57-07:00,2024-04-11,Acmispon glaber,deerweed,Yosemite National Park
206722860,2024-04-11 15:53:56-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
206722951,2024-04-11 15:57:55-07:00,2024-04-11,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
206723133,2024-04-11 16:20:49-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
206723163,2024-04-11 16:20:56-07:00,2024-04-11,Ambrosia chamissonis,silver beachweed,Yosemite National Park
206723186,2024-04-11 16:35:26-07:00,2024-04-11,Toxicodendron diversilobum,Pacific poison oak,Yosemite National Park
206723248,2024-04-11 16:39:05-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
206723281,2024-04-11 16:44:45-07:00,2024-04-11,Claytonia perfoliata,miner's lettuce,Yosemite National Park
206723323,2024-04-11 16:50:59-07:00,2024-04-11,Achillea millefolium,common yarrow,Yosemite National Park
206723341,2024-04-11 16:52:55-07:00,2024-04-11,Eschscholzia californica,California poppy,Yosemite National Park
206727219,2024-04-11 09:54:15-07:00,2024-04-11,Claytonia perfoliata,miner's lettuce,Yosemite National Park
206727767,2024-04-11 09:55:48-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
206734744,2024-04-11 15:43:02-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
206734771,2024-04-11 15:47:22-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
206734785,2024-04-11 15:50:42-07:00,2024-04-11,Artemisia californica,California sagebrush,Yosemite National Park
206734796,2024-04-11 15:55:50-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
206734832,2024-04-11 16:03:59-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
206734873,2024-04-11 16:13:32-07:00,2024-04-11,Daucus pusillus,American wild carrot,Yosemite National Park
206787597,2024-04-11 10:15:59-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
206787755,2024-04-11 10:16:46-07:00,2024-04-11,Solanum umbelliferum,bluewitch nightshade,Yosemite National Park
206787813,2024-04-11 10:25:09-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
206787978,2024-04-11 10:41:34-07:00,2024-04-11,Astragalus nuttallii,Nuttall's Milkvetch,Yosemite National Park
206825222,2024-04-11 16:44:52-07:00,2024-04-11,Plantago erecta,dot-seed plantain,Yosemite National Park
206825441,2024-04-11 16:15:59-07:00,2024-04-11,Daucus pusillus,American wild carrot,Yosemite National Park
206834517,2024-04-11 09:54:00-07:00,2024-04-11,Lupinus chamissonis,Chamisso Bush Lupine,Yosemite National Park
206834848,2024-04-11 10:24:24-07:00,2024-04-11,Crassula connata,sand pygmyweed,Yosemite National Park
206835567,2024-04-11 10:40:03-07:00,2024-04-11,Daucus pusillus,American wild carrot,Yosemite National Park
206879269,2024-04-11 14:12:34-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
206996011,2024-04-11 10:41:08-07:00,2024-04-11,Daucus pusillus,American wild carrot,Yosemite National Park
206996108,2024-04-11 10:36:31-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
206996148,2024-04-11 10:30:21-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
206996289,2024-04-11 10:24:57-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
206996317,2024-04-11 10:24:55-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
206996470,2024-04-11 10:14:12-07:00,2024-04-11,Baccharis pilularis,coyote brush,Yosemite National Park
206996810,2024-04-11 09:56:55-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207007300,2024-04-11 13:04:38-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207007581,2024-04-11 13:28:24-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207007734,2024-04-11 13:36:06-07:00,2024-04-11,Armeria maritima,Sea Thrift,Yosemite National Park
207011181,2024-04-11 13:10:35-07:00,2024-04-11,Baccharis pilularis,coyote brush,Yosemite National Park
207012416,2024-04-11 13:50:11-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207012614,2024-04-11 13:59:07-07:00,2024-04-11,Eriogonum parvifolium,Seacliff Wild Buckwheat,Yosemite National Park
207027398,2024-04-11 13:22:59-07:00,2024-04-11,Lupinus chamissonis,Chamisso Bush Lupine,Yosemite National Park
207037623,2024-04-11 12:49:15-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207038106,2024-04-11 13:12:13-07:00,2024-04-11,Solanum umbelliferum,bluewitch nightshade,Yosemite National Park
207038348,2024-04-11 13:40:52-07:00,2024-04-11,Phacelia ramosissima,branching phacelia,Yosemite National Park
207075667,2024-04-11 15:53:52-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
207077570,2024-04-11 15:51:29-07:00,2024-04-11,Lupinus chamissonis,Chamisso Bush Lupine,Yosemite National Park
207078227,2024-04-11 15:49:26-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207081908,2024-04-11 15:43:38-07:00,2024-04-11,Acmispon glaber,deerweed,Yosemite National Park
207082130,2024-04-11 15:42:28-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207082335,2024-04-11 16:22:16-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
207082904,2024-04-11 16:14:57-07:00,2024-04-11,Achillea millefolium,common yarrow,Yosemite National Park
207083908,2024-04-11 16:39:24-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207084628,2024-04-11 16:35:35-07:00,2024-04-11,Toxicodendron diversilobum,Pacific poison oak,Yosemite National Park
207098711,2024-04-11 13:28:33-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207099417,2024-04-11 13:42:59-07:00,2024-04-11,Eriophyllum staechadifolium,seaside woolly sunflower,Yosemite National Park
207105579,2024-04-11 10:43:10-07:00,2024-04-11,Corethrogyne filaginifolia,California Aster,Yosemite National Park
207106201,2024-04-11 09:39:24-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207106282,2024-04-11 09:43:14-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207106330,2024-04-11 09:47:04-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
207117663,2024-04-11 10:21:45-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
207117883,2024-04-11 09:50:29-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207202976,2024-04-11 09:50:12-07:00,2024-04-11,Baccharis pilularis,coyote brush,Yosemite National Park
207203077,2024-04-11 09:50:11-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207238512,2024-04-14 12:29:28-07:00,2024-04-14,Gaudium laevigatum,Coast Teatree,Yosemite National Park
207249726,2024-04-10 15:29:02-07:00,2024-04-10,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207250266,2024-04-14 13:14:43-07:00,2024-04-14,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207250813,2024-04-10 15:22:05-07:00,2024-04-10,Carpobrotus edulis,sea fig,Yosemite National Park
207278348,2024-04-11 15:45:32-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
207303664,2024-04-11 16:16:31-07:00,2024-04-11,Toxicodendron diversilobum,Pacific poison oak,Yosemite National Park
207312488,2024-04-10 18:53:51-07:00,2024-04-10,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207312656,2024-04-11 14:19:19-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207312741,2024-04-11 14:12:45-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
207319972,2024-04-11 16:15:18-07:00,2024-04-11,Abronia umbellata,Pink Sand Verbena,Yosemite National Park
207320777,2024-04-11 16:22:12-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
207326046,2024-04-11 16:16:44-07:00,2024-04-11,Toxicodendron diversilobum,Pacific poison oak,Yosemite National Park
207335970,2024-04-11 16:45:31-07:00,2024-04-11,Claytonia perfoliata,miner's lettuce,Yosemite National Park
207336038,2024-04-11 15:40:45-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207336089,2024-04-11 15:35:36-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207337696,2024-04-10 15:29:19-07:00,2024-04-10,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207337892,2024-04-10 15:22:20-07:00,2024-04-10,Carpobrotus edulis,sea fig,Yosemite National Park
207341122,2024-04-11 16:04:19-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
207346477,2024/04/10 4:11 PM,2024-04-10,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207346827,2024/04/10 03:32 PM,2024-04-10,Armeria maritima,Sea Thrift,Yosemite National Park
207347056,2024/04/10 2:59 PM,2024-04-10,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207350237,2024/04/10 2:57 PM,2024-04-10,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
207397668,2024-04-11 14:13:59-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207808905,2024-04-11 13:00:57,2024-04-11,Plantago coronopus,Buck's-horn Plantain,Yosemite National Park
207809339,2024-04-11 13:05:15,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207809386,2024-04-11 13:05:39,2024-04-11,Lobularia maritima,sweet alyssum,Yosemite National Park
207809732,2024-04-11 13:12:30,2024-04-11,Solanum umbelliferum,bluewitch nightshade,Yosemite National Park
207810538,2024-04-11 13:18:54,2024-04-11,Polygonum paronychia,beach knotweed,Yosemite National Park
207810663,2024-04-11 13:26:02,2024-04-11,Phacelia ramosissima,branching phacelia,Yosemite National Park
207811027,2024-04-11 13:36:35,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207812291,2024-04-11 13:45:05,2024-04-11,Achillea millefolium,common yarrow,Yosemite National Park
207812650,2024-04-11 13:56:29,2024-04-11,Eriogonum parvifolium,Seacliff Wild Buckwheat,Yosemite National Park
207812702,2024-04-11 13:56:39,2024-04-11,Artemisia californica,California sagebrush,Yosemite National Park
207812745,2024-04-11 14:11:56,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
207827708,2024-04-17 14:36:22,2024-04-17,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
207829892,2024-04-17 14:50:42-07:00,2024-04-17,Chorizanthe pungens,Monterey spineflower,Yosemite National Park
207830882,2024-04-17 14:51:04-07:00,2024-04-17,Acmispon glaber,deerweed,Yosemite National Park
207830903,2024-04-17 14:57:40-07:00,2024-04-17,Cardionema ramosissima,Sandcarpet,Yosemite National Park
207830917,2024-04-17 14:57:20,2024-04-17,Cardionema ramosissima,Sandcarpet,Yosemite National Park
207831726,2024-04-17 15:02:26-07:00,2024-04-17,Achillea millefolium,common yarrow,Yosemite National Park
207836163,2024-04-17 15:33:12-07:00,2024-04-17,Geranium dissectum,Cut-leaved crane's-bill,Yosemite National Park
207842810,2024-04-17 16:18:23-07:00,2024-04-17,Linaria texana,Texas toadflax,Yosemite National Park
207842816,2024-04-17 16:18:43-07:00,2024-04-17,Linaria texana,Texas toadflax,Yosemite National Park
207848645,2024-04-17 15:54:15-07:00,2024-04-17,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
207848745,2024-04-17 15:52:54-07:00,2024-04-17,Acmispon glaber,deerweed,Yosemite National Park
207849057,2024-04-17 14:58:36-07:00,2024-04-17,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
207954760,2024-04-18 09:55:43-07:00,2024-04-18,Hesperocnide tenella,Western nettle,Yosemite National Park
207955889,2024-04-18 10:30:58-07:00,2024-04-18,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
207959981,2024-04-18 10:58:44-07:00,2024-04-18,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
207963210,2024-04-18 11:16:30-07:00,2024-04-18,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207963445,2024-04-18 11:14:29-07:00,2024-04-18,Pseudognaphalium stramineum,cottonbatting plant,Yosemite National Park
207964174,2024-04-18 10:59:13-07:00,2024-04-18,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
207978911,2024-04-18 12:45:09-07:00,2024-04-18,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
207982554,2024-04-18 13:05:42,2024-04-18,Oenothera drummondii,beach evening-primrose,Yosemite National Park
207982760,2024-04-18 13:06:31,2024-04-18,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
207992009,2024-04-18 13:26:26-07:00,2024-04-18,Anthriscus caucalis,Bur Parsley,Yosemite National Park
208005166,2024-04-18 15:38:07-07:00,2024-04-18,Artemisia californica,California sagebrush,Yosemite National Park
208005478,2024-04-18 15:40:02-07:00,2024-04-18,Artemisia californica,California sagebrush,Yosemite National Park
208006667,2024-04-18 15:43:21-07:00,2024-04-18,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
208014153,2024-04-18 16:46:39-07:00,2024-04-18,Polygonum paronychia,beach knotweed,Yosemite National Park
208014990,2024-04-18 16:52:43-07:00,2024-04-18,Pseudognaphalium stramineum,cottonbatting plant,Yosemite National Park
208015630,2024-04-18 16:48:11-07:00,2024-04-18,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
208015685,2024-04-18 16:58:23-07:00,2024-04-18,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
208017004,2024-04-10 14:41:05-07:00,2024-04-10,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
208642102,2024-04-11 10:56:35-07:00,2024-04-11,Poa douglasii,sanddune bluegrass,Yosemite National Park
208642405,2024-04-11 10:42:50-07:00,2024-04-11,Corethrogyne filaginifolia,California Aster,Yosemite National Park
208642726,2024-04-11 10:39:22-07:00,2024-04-11,Daucus pusillus,American wild carrot,Yosemite National Park
208642843,2024-04-11 10:30:12-07:00,2024-04-11,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
208642923,2024-04-11 10:24:54-07:00,2024-04-11,Crassula connata,sand pygmyweed,Yosemite National Park
208643061,2024-04-11 10:17:01-07:00,2024-04-11,Pterostegia drymarioides,Fairy Mist,Yosemite National Park
208643319,2024-04-11 10:04:37-07:00,2024-04-11,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
209116542,2024-04-18 11:21:49-07:00,2024-04-18,Blitum californicum,California Goosefoot,Yosemite National Park
209173729,2024-04-18 13:59:48-07:00,2024-04-18,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
209267387,2024-04-18 12:52:54-07:00,2024-04-18,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
209273147,2024-04-18 12:49:32-07:00,2024-04-18,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
209303794,2024-04-18 12:51:44-07:00,2024-04-18,Eriogonum latifolium,Seaside Buckwheat,Yosemite National Park
209730027,2024-04-11 09:57:34-07:00,2024-04-11,Artemisia pycnocephala,coastal sagewort,Yosemite National Park
212810054,2023-05-16 14:27:45-07:00,2023-05-16,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
213862756,2024-04-11 10:37:07-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
213864710,2024-04-11 10:07:18-07:00,2024-04-11,Blitum californicum,California Goosefoot,Yosemite National Park
214021237,2024/04/17 03:00 PM,2024-04-17,Dudleya caespitosa,Coast Dudleya,Yosemite National Park
214021558,2024/04/17 03:03 PM,2024-04-17,Ericameria ericoides,California Goldenbush,Yosemite National Park
214211474,2024-04-11 13:27:36-07:00,2024-04-11,Castilleja latifolia,Monterey Indian Paintbrush,Yosemite National Park
214211898,2024-04-11 12:46:19-07:00,2024-04-11,Plantago coronopus,Buck's-horn Plantain,Yosemite National Park
214221273,2024-05-07 10:07:35-07:00,2024-05-07,Erigeron glaucus,seaside daisy,Yosemite National Park
214428856,2024-04-11 12:36:48-07:00,2024-04-11,Erodium botrys,Mediterranean Stork's-bill,Yosemite National Park
214429062,2024-04-11 13:46:32-07:00,2024-04-11,Armeria maritima,Sea Thrift,Yosemite National Park
214441561,2024-05-07 11:41:38,2024-05-07,Dipterostemon capitatus,Blue Dicks,Yosemite National Park
214582180,2024-04-11 09:54:58-07:00,2024-04-11,Ericameria ericoides,California Goldenbush,Yosemite National Park
215687177,2024-04-18 10:30:39-07:00,2024-04-18,Camissoniopsis cheiranthifolia,beach suncup,Yosemite National Park
