id,observed_on_string,observed_on,user_login,scientific_name,common_name
214108334,2024-05-06 14:22:27-07:00,2024-05-06,sd_naturewatch,Junco hyemalis,Dark-eyed Junco
214108460,2024-05-06 14:46:55-07:00,2024-05-06,sd_naturewatch,Pheucticus melanocephalus,Black-headed Grosbeak
214415472,2024-05-08 09:48:43-07:00,2024-05-08,elizabeth_f,Molothrus ater,Brown-headed Cowbird
214572848,2018-08-09 10:49:00+10:00,2018-08-08,kirstenoz,Anas platyrhynchos,Mallard
214587179,2023-10-25 09:21:29-07:00,2023-10-25,nickfox,Cyanocitta stelleri,Steller's Jay
214707353,Sun Aug 21 2022 19:15:08 GMT -0700 (PDT),2022-08-21,artemisblue224,Strix occidentalis,Spotted Owl
214787253,2024-05-08 11:24:34-07:00,2024-05-08,clifechris,Cyanocitta stelleri,Steller's Jay
214884735,2024/05/09 3:19 PM,2024-05-09,funnystuff2495,Dryobates albolarvatus,White-headed Woodpecker
214888786,2024/05/09 2:34 PM,2024-05-09,funnystuff2495,Geothlypis tolmiei,MacGillivray's Warbler
214888788,2024/05/09 2:43 PM,2024-05-09,funnystuff2495,Pheucticus melanocephalus,Black-headed Grosbeak
214889946,2024/05/09 1:47 PM,2024-05-09,funnystuff2495,Junco hyemalis,Dark-eyed Junco
214891733,2024/05/09 12:19 PM,2024-05-09,funnystuff2495,Sitta canadensis,Red-breasted Nuthatch
214891734,2024/05/09 12:41 PM,2024-05-09,funnystuff2495,Euphagus cyanocephalus,Brewer's Blackbird
214891735,2024/05/09 12:43 PM,2024-05-09,funnystuff2495,Agelaius phoeniceus,Red-winged Blackbird
214891736,2024/05/09 12:47 PM,2024-05-09,funnystuff2495,Pheucticus melanocephalus,Black-headed Grosbeak
214929259,2024-05-10 18:16:47-07:00,2024-05-10,ajent007,Corvus corax,Common Raven
214938990,2024-05-10 16:34:42-07:00,2024-05-10,brenzan,Corvus corax,Common Raven
214939230,2024-05-10 15:50:07-07:00,2024-05-10,brenzan,Cyanocitta stelleri,Steller's Jay
215009520,2024-04-26 14:26:47-07:00,2024-04-26,grace118,Corvus corax,Common Raven
215157151,2024-05-10 13:04:51,2024-05-10,rgr_yee,Dryobates albolarvatus,White-headed Woodpecker
215292647,2024-05-12 10:00:44,2024-05-12,mkolagirl,Euphagus cyanocephalus,Brewer's Blackbird
215302404,2024-05-05 15:19:29,2024-05-05,jaredforage,Cyanocitta stelleri,Steller's Jay
215410575,2024-05-12 13:39:23,2024-05-12,mkolagirl,Cyanocitta stelleri,Steller's Jay
215439698,2024-05-11 13:53:02-07:00,2024-05-11,whitneybarnett20,Euphagus cyanocephalus,Brewer's Blackbird
215444941,2022/10/26 9:34 AM,2022-10-26,jimsenn,Cyanocitta stelleri,Steller's Jay
215445116,2010-05-10,2010-05-10,crossleyjo,Cyanocitta stelleri,Steller's Jay
215534986,Sun Jun 06 2021 10:22:10 GMT -0700 (PDT),2021-06-06,goopufroopu,Cyanocitta stelleri,Steller's Jay
215602096,2024-05-13 12:39:58-07:00,2024-05-13,shrub_jay,Mergus merganser,Common Merganser
215605214,2024-05-13 11:42:23-07:00,2024-05-13,shrub_jay,Cyanocitta stelleri,Steller's Jay
215605958,2024-05-11 09:50:57-07:00,2024-05-11,yanh,Dryocopus pileatus,Pileated Woodpecker
215607190,2024-05-13 15:13:51,2024-05-13,frhuey,Turdus migratorius,American Robin
215613835,2024-05-13 12:57:31-07:00,2024-05-13,shrub_jay,Pheucticus melanocephalus,Black-headed Grosbeak
215659724,2014/09/20 2:26 PM,2014-09-20,jimsenn,Dryobates albolarvatus,White-headed Woodpecker
215722922,2024-05-13 18:25:58-07:00,2024-05-13,joshwalker,Dryocopus pileatus,Pileated Woodpecker
215835762,2024-05-14 17:09:50,2024-05-14,frhuey,Corvus corax,Common Raven
215839448,2024-05-14 09:34:22,2024-05-14,frhuey,Cyanocitta stelleri,Steller's Jay
215841299,2024/05/14 2:10 PM,2024-05-14,stanmford,Cyanocitta stelleri,Steller's Jay
215842072,2024-05-03 12:31:01,2024-05-03,bryn_,Sphyrapicus ruber,Red-breasted Sapsucker
215860820,2024/05/14 8:01 AM,2024-05-14,frostioe,Geothlypis tolmiei,MacGillivray's Warbler
215960563,2024-05-14 18:34:14-07:00,2024-05-14,sunsprouted,Agelaius phoeniceus,Red-winged Blackbird
215996799,2024-05-15 09:08:29-07:00,2024-05-15,joshwalker,Myadestes townsendi,Townsend's Solitaire
216003331,2024-05-15 15:38:17-07:00,2024-05-15,meaglan,Euphagus cyanocephalus,Brewer's Blackbird
216039089,Tue Jan 20 2009 10:01:13 GMT -0500 (EST),2009-01-20,rtexplorers,Cyanocitta stelleri,Steller's Jay
216053885,2024-05-15 13:31:43,2024-05-15,jacob_bauman,Glaucidium gnoma,Northern Pygmy-Owl
216053967,2024-05-15 00:52:17-07:00,2024-05-15,i_farrar,Cyanocitta stelleri,Steller's Jay
216054079,2024-05-15 01:07:52-07:00,2024-05-15,i_farrar,Turdus migratorius,American Robin
216054317,2024-05-15 16:06:02,2024-05-15,jacob_bauman,Cyanocitta stelleri,Steller's Jay
216095942,2014/10/28 12:50 AM,2014-10-28,chugnin,Dryobates albolarvatus,White-headed Woodpecker
216182050,2024/05/16 6:22 AM,2024-05-16,stanmford,Sphyrapicus thyroideus,Williamson's Sapsucker
216317229,2024/04/11 14:00,2024-04-11,chesterduckduck,Cyanocitta stelleri,Steller's Jay
216386330,2024-05-14 16:43:32-07:00,2024-05-14,crackin_finch,Euphagus cyanocephalus,Brewer's Blackbird
216429287,2013/05/19 6:50 PM,2013-05-19,dbarr77,Cyanocitta stelleri,Steller's Jay
216430820,2013/05/20 10:40 PM,2013-05-20,dbarr77,Piranga ludoviciana,Western Tanager
216432901,2013/05/25 3:04 PM,2013-05-25,dbarr77,Nucifraga columbiana,Clark's Nutcracker
216434652,2024-05-17 18:53:23-07:00,2024-05-17,aidan75797,Cyanocitta stelleri,Steller's Jay
216436814,Tue Apr 26 2011 16:22:14 GMT -0400 (EDT),2011-04-26,rtexplorers,Cyanocitta stelleri,Steller's Jay
216437725,2024-05-12 12:01:26,2024-05-12,augustonunes,Cyanocitta stelleri,Steller's Jay
216456820,2024-05-15 19:43:09-07:00,2024-05-15,bvlb19,Corvus corax,Common Raven
216456919,2024-05-15 17:57:54-07:00,2024-05-15,bvlb19,Cyanocitta stelleri,Steller's Jay
216459032,2024-05-17 12:08:03,2024-05-17,normaltonomad,Turdus migratorius,American Robin
216460805,2024-05-15 13:30:45-07:00,2024-05-15,bvlb19,Corvus corax,Common Raven
216590837,2024-05-17 15:38:34-07:00,2024-05-17,bethpratt1,Colaptes auratus,Northern Flicker
216595788,2024/05/17 11:54 AM,2024-05-17,bethpratt1,Cardellina pusilla,Wilson's Warbler
216595789,2024/05/17 12:01 PM,2024-05-17,bethpratt1,Setophaga coronata,Yellow-rumped Warbler
216595791,2024/05/17 12:33 PM,2024-05-17,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
216595796,2024/05/17 12:47 PM,2024-05-17,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
216630551,2024-05-18 06:42:56,2024-05-18,gryphomancer,Cyanocitta stelleri,Steller's Jay
216670428,2024/05/11 7:46 PM,2024-05-11,melbar2022,Pheucticus melanocephalus,Black-headed Grosbeak
216696320,2024/05/12 12:09 PM,2024-05-12,melbar2022,Cinclus mexicanus,American Dipper
216702996,2024/05/13 10:45 AM,2024-05-13,melbar2022,Dryocopus pileatus,Pileated Woodpecker
216703627,2024/05/13 10:10 AM,2024-05-13,melbar2022,Setophaga nigrescens,Black-throated Gray Warbler
216714356,2024-05-17 08:58:56-07:00,2024-05-17,ento_tiali,Cyanocitta stelleri,Steller's Jay
216719865,2024/05/17 6:37 AM,2024-05-17,sidhough,Dryobates albolarvatus,White-headed Woodpecker
216720003,2024/05/17 8:02 AM,2024-05-17,sidhough,Cyanocitta stelleri,Steller's Jay
216829955,2024-05-14 16:29:27-07:00,2024-05-14,phia7140,Cyanocitta stelleri,Steller's Jay
216830866,2024-05-15 09:37:38-07:00,2024-05-15,phia7140,Agelaius phoeniceus,Red-winged Blackbird
216830960,2024-05-15 09:51:51-07:00,2024-05-15,phia7140,Junco hyemalis,Dark-eyed Junco
216831107,2024-05-15 10:06:46-07:00,2024-05-15,phia7140,Cyanocitta stelleri,Steller's Jay
216881387,2024/05/18 10:46 AM,2024-05-18,sidhough,Sitta carolinensis,White-breasted Nuthatch
216937342,2024-05-16 11:10:03-07:00,2024-05-16,acanthusmxmli,Mergus merganser,Common Merganser
216943495,2024-05-05 12:14:00,2024-05-05,imahaffey13,Setophaga coronata,Yellow-rumped Warbler
216978735,2024-05-19 16:11:29-07:00,2024-05-19,nyasa,Agelaius phoeniceus,Red-winged Blackbird
217133065,2024-05-17 12:22:26-07:00,2024-05-17,evanjameshouston,Cyanocitta stelleri,Steller's Jay
217175435,2024-05-20 15:01:55-07:00,2024-05-20,aidan75797,Dryobates albolarvatus,White-headed Woodpecker
217176612,2024-05-19 14:46:50,2024-05-19,user865578,Junco hyemalis,Dark-eyed Junco
217182081,2024-05-19 15:16:20,2024-05-19,user865578,Turdus migratorius,American Robin
217221125,2024/05/20 2:21 PM,2024-05-20,hayleylester,Agelaius phoeniceus,Red-winged Blackbird
217221316,2024/05/20 6:53 PM,2024-05-20,mlmeadowlark,Piranga ludoviciana,Western Tanager
217221324,2024/05/20 6:25 PM,2024-05-20,mlmeadowlark,Calypte anna,Anna's Hummingbird
217221328,2024/05/20 6:08 PM,2024-05-20,mlmeadowlark,Pheucticus melanocephalus,Black-headed Grosbeak
217221330,2024/05/20 5:38 PM,2024-05-20,mlmeadowlark,Setophaga nigrescens,Black-throated Gray Warbler
217222692,2024/05/20 2:17 PM,2024-05-20,hayleylester,Cyanocitta stelleri,Steller's Jay
217222697,2024/05/20 2:11 PM,2024-05-20,hayleylester,Setophaga occidentalis,Hermit Warbler
217230580,2024-05-20 10:50:20-07:00,2024-05-20,nyasa,Poecile gambeli,Mountain Chickadee
217235234,2024-05-19 10:44:55-07:00,2024-05-19,sethlor,Dryobates albolarvatus,White-headed Woodpecker
217281121,2024/05/11 2:20 PM,2024-05-11,tylerst0ne,Melanerpes formicivorus,Acorn Woodpecker
217281124,2024/05/11 2:26 PM,2024-05-11,tylerst0ne,Buteo lineatus,Red-shouldered Hawk
217281191,2024/05/08 8:02 PM,2024-05-08,tylerst0ne,Euphagus cyanocephalus,Brewer's Blackbird
217336407,2024/05/14 7:11 AM,2024-05-14,frostioe,Setophaga occidentalis,Hermit Warbler
217380144,2024-05-21 15:35:55,2024-05-21,mesteve,Branta canadensis,Canada Goose
217414603,2024/05/21 2:24 PM,2024-05-21,hayleylester,Junco hyemalis,Dark-eyed Junco
217435910,2024-05-21 15:51:52-07:00,2024-05-21,vilafra,Turdus migratorius,American Robin
217572683,2024-05-22 14:12:28-07:00,2024-05-22,vilafra,Cyanocitta stelleri,Steller's Jay
217588705,2024-05-14 06:25:42-07:00,2024-05-14,frostioe,Haemorhous purpureus,Purple Finch
217615421,2020-09-27 13:40:00-07:00,2020-09-27,rohan__b,Euphagus cyanocephalus,Brewer's Blackbird
217615433,2020-09-27 14:35:00-07:00,2020-09-27,rohan__b,Cyanocitta stelleri,Steller's Jay
217615443,2020-09-28 14:44:00-07:00,2020-09-28,rohan__b,Corvus corax,Common Raven
217623312,2019-07-04 13:01:00,2019-07-04,zeterp,Cyanocitta stelleri,Steller's Jay
217624364,2024-05-19 08:34:48-07:00,2024-05-19,annagulletti,Cyanocitta stelleri,Steller's Jay
217626172,2024-05-14 14:23:34-07:00,2024-05-14,sunsprouted,Turdus migratorius,American Robin
217627078,2024-05-14 15:22:53-07:00,2024-05-14,sunsprouted,Dryobates villosus,Hairy Woodpecker
217627154,2024-05-15 08:04:55-07:00,2024-05-15,sunsprouted,Buteo lineatus,Red-shouldered Hawk
217627290,2023-11-03 15:50:42-07:00,2023-11-03,bflores559,Cyanocitta stelleri,Steller's Jay
217628361,2024-05-17 13:08:04-07:00,2024-05-17,sunsprouted,Mergus merganser,Common Merganser
217628474,2024-05-17 13:14:30-07:00,2024-05-17,sunsprouted,Vireo gilvus,Warbling Vireo
217628512,2024-05-17 13:15:31-07:00,2024-05-17,sunsprouted,Vireo gilvus,Warbling Vireo
217629176,2024-05-17 13:28:59-07:00,2024-05-17,sunsprouted,Euphagus cyanocephalus,Brewer's Blackbird
217629355,2024-05-17 14:54:28-07:00,2024-05-17,sunsprouted,Molothrus ater,Brown-headed Cowbird
217639683,2018-06-15 14:06:36-07:00,2018-06-15,bflores559,Turdus migratorius,American Robin
217640493,2024-05-17 17:41:39-07:00,2024-05-17,suzm,Pheucticus melanocephalus,Black-headed Grosbeak
217641001,2024-05-18 14:49:54-07:00,2024-05-18,suzm,Corvus corax,Common Raven
217641011,2024-05-18 16:03:16-07:00,2024-05-18,suzm,Mergus merganser,Common Merganser
217650029,2024/03/19 01:03,2024-03-19,richard_1,Cyanocitta stelleri,Steller's Jay
217694842,2024/05/22 12:26 PM,2024-05-22,jr3626,Cyanocitta stelleri,Steller's Jay
217695193,2024/05/22 3:02 PM,2024-05-22,jr3626,Molothrus ater,Brown-headed Cowbird
217736185,Thu May 23 2024 10:56:45 GMT -0700 (PDT),2024-05-23,zevmeyer,Cyanocitta stelleri,Steller's Jay
217960068,2024-05-23 12:04:26-07:00,2024-05-23,peyton__waldie,Cyanocitta stelleri,Steller's Jay
217986289,2022-07-07 14:52:44,2022-07-07,tommy_dye,Corvus corax,Common Raven
218008254,2024-05-24 17:14:08,2024-05-24,courtney557,Agelaius phoeniceus,Red-winged Blackbird
218026420,2024-05-24 12:41:48-07:00,2024-05-24,peyton__waldie,Corvus corax,Common Raven
218198766,2024/05/24 7:41 PM,2024-05-24,mlmeadowlark,Certhia americana,Brown Creeper
218198770,2024/05/24 6:44 PM,2024-05-24,mlmeadowlark,Vireo gilvus,Warbling Vireo
218198775,2024/05/24 6:34 PM,2024-05-24,mlmeadowlark,Contopus sordidulus,Western Wood-Pewee
218198776,2024/05/24 6:29 PM,2024-05-24,mlmeadowlark,Dryobates villosus,Hairy Woodpecker
218198785,2024/05/24 4:44 PM,2024-05-24,mlmeadowlark,Junco hyemalis,Dark-eyed Junco
218234927,2024/05/13 12:00 PM,2024-05-13,snekmaman,Cyanocitta stelleri,Steller's Jay
218413825,2024-05-21 12:34:27,2024-05-21,user865578,Mergus merganser,Common Merganser
218568244,2024-05-26 18:45:37-07:00,2024-05-26,miinsauste,Cyanocitta stelleri,Steller's Jay
218568742,2024-05-26 17:12:17-07:00,2024-05-26,miinsauste,Turdus migratorius,American Robin
218575833,2024/05/21 12:54 PM,2024-05-21,hayleylester,Poecile gambeli,Mountain Chickadee
218575834,2024/05/21 1:05 PM,2024-05-21,hayleylester,Junco hyemalis,Dark-eyed Junco
218575836,2024/05/21 1:06 PM,2024-05-21,hayleylester,Empidonax oberholseri,Dusky Flycatcher
218575837,2024/05/21 1:04 PM,2024-05-21,hayleylester,Passerella iliaca,Fox Sparrow
218711727,2024-05-26 06:09:13-07:00,2024-05-26,arrhenius,Cyanocitta stelleri,Steller's Jay
218716947,2024-05-24 11:31:35-07:00,2024-05-24,joshm1228,Cyanocitta stelleri,Steller's Jay
218801036,2024/05/27 2:20 PM,2024-05-27,mlmeadowlark,Dryocopus pileatus,Pileated Woodpecker
218801077,2024/05/27 11:59 AM,2024-05-27,mlmeadowlark,Geothlypis tolmiei,MacGillivray's Warbler
218801079,2024/05/27 11:57 AM,2024-05-27,mlmeadowlark,Dryobates albolarvatus,White-headed Woodpecker
218801087,2024/05/27 11:04 AM,2024-05-27,mlmeadowlark,Troglodytes pacificus,Pacific Wren
218801104,2024/05/27 10:42 AM,2024-05-27,mlmeadowlark,Dryobates albolarvatus,White-headed Woodpecker
218801446,2024-05-26 13:17:54-07:00,2024-05-26,dlockareff,Corvus corax,Common Raven
218807551,2024/05/21 3:25 PM,2024-05-21,hayleylester,Empidonax oberholseri,Dusky Flycatcher
219025735,2024-05-24 13:12:13-07:00,2024-05-24,pammuick,Colaptes auratus,Northern Flicker
219135592,2024-05-28 11:40:26,2024-05-28,jsargent000,Corvus corax,Common Raven
219226631,2024-05-29 09:30:02,2024-05-29,rgr_yee,Dryocopus pileatus,Pileated Woodpecker
219233360,2024-05-29 12:26:51-07:00,2024-05-29,nathank,Dryocopus pileatus,Pileated Woodpecker
219234286,2024-05-29 08:35:59-07:00,2024-05-29,nathank,Dendragapus fuliginosus,Sooty Grouse
219244780,2024-05-29 08:48:04-07:00,2024-05-29,joseph398,Dendragapus fuliginosus,Sooty Grouse
219349846,2024-05-30 09:25:00-07:00,2024-05-30,bmprtx,Cyanocitta stelleri,Steller's Jay
219677529,2024-05-25 19:02:35,2024-05-25,bryce_john,Junco hyemalis,Dark-eyed Junco
219680125,2024-05-31 15:04:28-07:00,2024-05-31,ho_hang,Cyanocitta stelleri,Steller's Jay
219922607,2024-05-20 16:07:21,2024-05-20,bryce_john,Turdus migratorius,American Robin
220029947,2024-06-01 19:32:53-07:00,2024-06-01,monicawahl,Pheucticus melanocephalus,Black-headed Grosbeak
220031496,2024-05-14 10:19:14-07:00,2024-05-14,naturelady97,Cyanocitta stelleri,Steller's Jay
220102565,2024-04-24 13:16:10-07:00,2024-04-24,yotam_saban,Molothrus ater,Brown-headed Cowbird
220119218,2024-06-01 15:01:55-07:00,2024-06-01,bluemayo,Mergus merganser,Common Merganser
220138241,2024-05-31 08:40:01,2024-05-31,joepaquin,Turdus migratorius,American Robin
220139375,2024-06-01 10:15:32,2024-06-01,joepaquin,Pheucticus melanocephalus,Black-headed Grosbeak
220172063,2024-01-15 11:31:14-08:00,2024-01-15,kviall,Cyanocitta stelleri,Steller's Jay
220184552,2024-06-02 14:04:31-07:00,2024-06-02,hewunder,Cyanocitta stelleri,Steller's Jay
220185082,2024-06-02 10:05:08-07:00,2024-06-02,vilafra,Agelaius phoeniceus,Red-winged Blackbird
220185402,2024-06-02 07:25:51-07:00,2024-06-02,vilafra,Corvus corax,Common Raven
220196673,2024-06-02 10:50:18 AM PDT,2024-06-02,spolombian,Dendragapus fuliginosus,Sooty Grouse
220198997,2023/08/21 10:11 AM,2023-08-21,litt10,Oreortyx pictus,Mountain Quail
220198999,2023/08/21 10:15 AM,2023-08-21,litt10,Oreortyx pictus,Mountain Quail
220199000,2023/08/21 10:13 AM,2023-08-21,litt10,Oreortyx pictus,Mountain Quail
220199004,2023/08/21 8:18 AM,2023-08-21,litt10,Cyanocitta stelleri,Steller's Jay
220347303,2024/05/31 12:24 PM,2024-05-31,joepaquin,Cyanocitta stelleri,Steller's Jay
220347311,2024/05/31 4:28 PM,2024-05-31,joepaquin,Piranga ludoviciana,Western Tanager
220360437,2024/06/02 5:50 PM,2024-06-02,neckman_,Contopus sordidulus,Western Wood-Pewee
220374753,2024/06/01 11:10 AM,2024-06-01,joepaquin,Sayornis nigricans,Black Phoebe
220374754,2024/06/01 11:10 AM,2024-06-01,joepaquin,Mergus merganser,Common Merganser
220374759,2024/06/01 11:06 AM,2024-06-01,joepaquin,Anas platyrhynchos,Mallard
220374764,2024/06/01 11:27 AM,2024-06-01,joepaquin,Contopus sordidulus,Western Wood-Pewee
220391791,2024/06/03 8:16 AM,2024-06-03,bethpratt1,Junco hyemalis,Dark-eyed Junco
220391792,2024/06/03 8:29 AM,2024-06-03,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
220391794,2024/06/03 8:30 AM,2024-06-03,bethpratt1,Junco hyemalis,Dark-eyed Junco
220391795,2024/06/03 8:32 AM,2024-06-03,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
220391799,2024/06/03 8:54 AM,2024-06-03,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
220391800,2024/06/03 9:33 AM,2024-06-03,bethpratt1,Poecile gambeli,Mountain Chickadee
220428916,Mon Mar 18 2024 20:38:09 GMT +0100 (GMT),2024-03-18,eklektikos,Cyanocitta stelleri,Steller's Jay
220508981,2024-05-17 14:11:09-07:00,2024-05-17,emma_spikol1,Agelaius phoeniceus,Red-winged Blackbird
220563205,2024-06-04 10:09:46-07:00,2024-06-04,monicawahl,Cyanocitta stelleri,Steller's Jay
220592997,2024-06-03 10:03:17-07:00,2024-06-03,hotel_calochortus,Corvus corax,Common Raven
220740368,2024-06-05 06:44:15-07:00,2024-06-05,hotel_calochortus,Corvus corax,Common Raven
220800213,2024-06-05 12:39:57-08:00,2024-06-05,inkasaur,Setophaga nigrescens,Black-throated Gray Warbler
220800381,2024-06-05 12:13:03-08:00,2024-06-05,inkasaur,Cyanocitta stelleri,Steller's Jay
220800602,2024-06-05 12:51:12-08:00,2024-06-05,inkasaur,Aeronautes saxatalis,White-throated Swift
220958169,Thu Jun 06 2024 12:59:10 GMT -0700 (PDT),2024-06-06,ckom,Cyanocitta stelleri,Steller's Jay
220997080,2024-06-06 12:42:07-08:00,2024-06-06,inkasaur,Certhia americana,Brown Creeper
220997226,2024-06-06 11:05:33-08:00,2024-06-06,inkasaur,Euphagus cyanocephalus,Brewer's Blackbird
220997433,2024-06-06 11:11:24-08:00,2024-06-06,inkasaur,Contopus sordidulus,Western Wood-Pewee
220997458,2024-06-06 11:16:28-08:00,2024-06-06,inkasaur,Icterus bullockii,Bullock's Oriole
220997697,2024-06-06 11:25:20-08:00,2024-06-06,inkasaur,Setophaga nigrescens,Black-throated Gray Warbler
220997784,2024-06-06 11:07:37-08:00,2024-06-06,inkasaur,Aix sponsa,Wood Duck
221041488,2024-06-06 13:41:43-07:00,2024-06-06,inkasaur,Junco hyemalis,Dark-eyed Junco
221085997,2024-06-03 10:39:56,2024-06-03,shplig,Cyanocitta stelleri,Steller's Jay
221151546,2024-06-07 05:38:11-07:00,2024-06-07,hotel_calochortus,Dendragapus fuliginosus,Sooty Grouse
221151663,2024-06-07 05:38:56-07:00,2024-06-07,hotel_calochortus,Dendragapus fuliginosus,Sooty Grouse
221153367,2024-06-07 06:45:10-07:00,2024-06-07,hotel_calochortus,Dendragapus fuliginosus,Sooty Grouse
221175117,2018/12/20 4:12 PM,2018-12-20,thesafarihiker,Corvus corax,Common Raven
221179946,2024-06-07 11:19:23-07:00,2024-06-07,andreablack,Corvus corax,Common Raven
221242381,2023-12-02 18:52:58-08:00,2023-12-02,kananidrummond,Corvus corax,Common Raven
221346237,2024-06-08 09:43:02-07:00,2024-06-08,nushrat_esha,Cyanocitta stelleri,Steller's Jay
221467923,2024-06-08 22:15:10-04:00,2024-06-08,romipendola,Cyanocitta stelleri,Steller's Jay
221469791,2024-06-08 17:31:58-07:00,2024-06-08,eeeeva,Turdus migratorius,American Robin
221469819,2024-06-08 09:54:07-07:00,2024-06-08,eeeeva,Cyanocitta stelleri,Steller's Jay
221480768,2024-06-06 16:42:39-07:00,2024-06-06,ichihuahua,Mergus merganser,Common Merganser
221494724,2024-06-08 17:25:30-07:00,2024-06-08,thomas408,Cyanocitta stelleri,Steller's Jay
221496119,2024-06-08 16:39:16-07:00,2024-06-08,thomas408,Dryobates albolarvatus,White-headed Woodpecker
221496364,2024-06-08 16:29:59-07:00,2024-06-08,thomas408,Corvus corax,Common Raven
221496661,2024-06-08 15:05:22-07:00,2024-06-08,alice2019,Cyanocitta stelleri,Steller's Jay
221668610,2024-05-25 22:10:15-05:00,2024-05-25,trevorogilvie,Dendragapus fuliginosus,Sooty Grouse
221711868,2024-06-09 11:03:25-07:00,2024-06-09,hotel_calochortus,Corvus corax,Common Raven
221711961,2024-06-09 10:19:32-07:00,2024-06-09,hotel_calochortus,Corvus corax,Common Raven
221727915,2024-06-09 19:03:46,2024-06-09,eligat0r,Cyanocitta stelleri,Steller's Jay
221733460,2024-06-09 10:09:59-07:00,2024-06-09,thomas408,Corvus corax,Common Raven
221734416,2024-06-09 08:39:36-07:00,2024-06-09,thomas408,Junco hyemalis,Dark-eyed Junco
221807245,2023/06/01 11:53 AM,2023-06-01,jimgain58,Turdus migratorius,American Robin
221807247,2023/06/01 11:54 AM,2023-06-01,jimgain58,Vireo cassinii,Cassin's Vireo
221807248,2023/06/01 12:09 PM,2023-06-01,jimgain58,Leiothlypis ruficapilla,Nashville Warbler
221807250,2023/06/01 12:11 PM,2023-06-01,jimgain58,Leiothlypis ruficapilla,Nashville Warbler
221807254,2023/06/01 12:32 PM,2023-06-01,jimgain58,Dryocopus pileatus,Pileated Woodpecker
